issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved
4194,Improvement,Resolved,Fixed,W-13; W-5,Trivial,Person 844,2011/11/03 12:03:39 +0100,2011/11/03 14:27:34 +0100,Person 572,2011/11/03 14:27:34 +0100
4215,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 845,2011/11/10 15:23:16 +0100,2011/11/10 16:17:23 +0100,Person 572,2011/11/10 16:17:23 +0100
4218,Improvement,Resolved,Fixed,W,Minor,Person 560,2011/11/11 14:10:09 +0100,2011/11/11 14:10:09 +0100,Person 560,2011/11/11 14:20:28 +0100
4227,Bug,Resolved,Fixed,W,Major,Person 845,2011/11/15 10:57:16 +0100,2011/11/24 17:51:29 +0100,Person 572,2011/11/25 14:39:26 +0100
4239,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 844,2011/11/17 16:07:19 +0100,2011/11/23 10:53:00 +0100,Person 779,2011/11/23 11:09:10 +0100
4245,Bug,Resolved,Fixed,W,Minor,Person 846,2011/11/19 21:20:59 +0100,2011/11/24 15:56:35 +0100,Person 572,2011/11/24 15:56:35 +0100
4248,Improvement,Closed,Fixed,W-datetime,Minor,Person 797,2011/11/21 00:37:09 +0100,2011/11/24 15:52:36 +0100,Person 572,2011/11/24 15:52:36 +0100
4258,Bug,Resolved,Fixed,W-utility,Minor,Person 847,2011/11/24 20:09:04 +0100,2011/12/19 10:04:59 +0100,Person 779,2011/12/20 09:40:52 +0100
4260,Bug,Resolved,Fixed,W,Major,Person 846,2011/11/25 13:07:24 +0100,2012/03/12 16:34:16 +0100,Person 779,2012/04/07 07:20:21 +0100
4261,Bug,Resolved,Fixed,,Major,Person 536,2011/11/25 13:44:32 +0100,2011/11/25 13:44:32 +0100,Person 536,2011/11/25 13:45:15 +0100
4265,Bug,Resolved,Fixed,,Major,Person 755,2011/11/25 18:05:10 +0100,2011/11/27 12:57:00 +0100,Person 572,2011/11/27 12:57:00 +0100
4268,Improvement,Resolved,Fixed,W-extensions,Major,Person 848,2011/11/27 21:48:52 +0100,2013/12/18 14:13:09 +0100,Person 572,2013/12/18 14:13:09 +0100
4270,Improvement,Closed,Fixed,W,Major,Person 849,2011/11/28 20:36:27 +0100,2011/12/01 00:27:44 +0100,Person 560,2011/12/01 11:55:05 +0100
4273,Improvement,Resolved,Fixed,W,Major,Person 683,2011/11/30 16:10:03 +0100,2011/12/19 17:12:49 +0100,Person 572,2011/12/22 16:31:12 +0100
4276,Bug,Resolved,Fixed,W-extensions,Major,Person 796,2011/12/02 11:25:18 +0100,2011/12/06 11:58:48 +0100,Person 779,2011/12/06 14:19:56 +0100
4278,Bug,Resolved,Fixed,W,Major,Person 572,2011/12/04 16:19:37 +0100,2011/12/04 16:19:37 +0100,Person 572,2011/12/15 15:30:39 +0100
4279,Bug,Closed,Fixed,W,Major,Person 797,2011/12/05 06:07:13 +0100,2011/12/05 06:07:13 +0100,Person 779,2011/12/06 08:15:39 +0100
4285,Improvement,Resolved,Fixed,W,Major,Person 850,2011/12/07 17:06:11 +0100,2011/12/20 14:46:30 +0100,Person 572,2011/12/20 14:46:30 +0100
4286,Bug,Resolved,Fixed,W,Major,Person 851,2011/12/09 21:10:29 +0100,2012/02/10 02:37:06 +0100,Person 529,2012/04/25 22:24:30 +0100
4292,Bug,Resolved,Fixed,W,Major,Person 572,2011/12/13 14:36:15 +0100,2011/12/13 14:36:15 +0100,Person 572,2011/12/13 15:04:48 +0100
4298,Bug,Resolved,Fixed,W,Major,Person 852,2011/12/15 15:10:13 +0100,2011/12/15 15:10:13 +0100,Person 572,2011/12/23 11:56:09 +0100
4309,Bug,Resolved,Fixed,W,Major,Person 853,2011/12/20 14:17:09 +0100,2012/01/04 11:16:33 +0100,Person 572,2012/01/04 11:16:33 +0100
4317,Bug,Resolved,Fixed,W,Minor,Person 854,2011/12/28 23:49:07 +0100,2012/01/07 10:44:19 +0100,Person 572,2012/01/07 10:44:19 +0100
4325,Improvement,Resolved,Fixed,W-extensions,Major,Person 536,2012/01/06 14:08:32 +0100,2013/12/18 12:36:29 +0100,Person 857,2013/12/18 14:15:09 +0100
4326,Improvement,Resolved,Fixed,W,Major,Person 572,2012/01/06 15:30:23 +0100,2012/01/06 15:30:23 +0100,Person 572,2012/01/13 14:47:42 +0100
4340,Bug,Resolved,Fixed,W,Major,Person 683,2012/01/17 08:58:52 +0100,2012/01/18 00:08:36 +0100,Person 529,2012/01/18 00:08:50 +0100
4344,Improvement,Resolved,Fixed,W,Major,Person 855,2012/01/18 11:20:24 +0100,2014/07/09 09:26:37 +0100,Person 572,2014/07/09 11:04:09 +0100
4349,Improvement,Resolved,Fixed,W,Major,Person 572,2012/01/20 10:04:32 +0100,2012/01/20 10:04:32 +0100,Person 572,2012/01/20 10:06:05 +0100
4358,Bug,Resolved,Fixed,W,Major,Person 856,2012/01/25 08:00:15 +0100,2012/06/28 09:34:04 +0100,Person 572,2012/06/28 10:40:51 +0100
4361,Bug,Resolved,Fixed,W,Major,Person 858,2012/01/26 11:47:36 +0100,2012/01/31 17:10:27 +0100,Person 572,2012/01/31 17:10:27 +0100
4363,Bug,Resolved,Fixed,W-extensions,Major,Person 651,2012/01/26 21:48:26 +0100,2012/01/26 21:48:26 +0100,Person 529,2012/01/26 23:30:38 +0100
4365,Bug,Resolved,Fixed,W,Major,Person 859,2012/01/27 11:49:00 +0100,2012/01/30 09:45:57 +0100,Person 572,2012/01/30 10:46:37 +0100
4368,Improvement,Resolved,Fixed,W,Trivial,Person 860,2012/01/29 10:59:16 +0100,2012/01/30 13:00:08 +0100,Person 572,2012/01/30 13:00:08 +0100
4372,Improvement,Resolved,Fixed,W,Trivial,Person 825,2012/01/30 20:05:45 +0100,2012/01/31 12:36:13 +0100,Person 572,2012/01/31 12:36:13 +0100
4378,Bug,Resolved,Fixed,W-datetime,Major,Person 651,2012/02/01 14:33:19 +0100,2012/02/01 18:33:53 +0100,Person 529,2012/02/01 18:33:53 +0100
4379,Bug,Resolved,Fixed,W,Minor,Person 861,2012/02/01 21:52:17 +0100,2012/02/09 14:52:45 +0100,Person 572,2012/02/09 14:52:45 +0100
4386,Improvement,Resolved,Fixed,W-datetime,Minor,Person 862,2012/02/04 19:13:24 +0100,2012/02/09 12:02:06 +0100,Person 572,2012/02/09 12:02:06 +0100
4387,Bug,Resolved,Fixed,W,Critical,Person 863,2012/02/05 12:48:18 +0100,2012/05/18 08:19:44 +0100,Person 572,2012/05/18 08:54:46 +0100
4412,Improvement,Resolved,Fixed,W,Trivial,Person 864,2012/02/16 14:09:35 +0100,2012/02/20 14:13:15 +0100,Person 572,2012/02/20 14:13:15 +0100
4416,Bug,Resolved,Fixed,W,Major,Person 865,2012/02/19 07:47:40 +0100,2012/02/19 12:40:18 +0100,Person 572,2012/02/20 12:08:17 +0100
4420,Bug,Resolved,Fixed,W,Minor,Person 864,2012/02/20 19:11:43 +0100,2012/02/20 19:11:43 +0100,Person 572,2012/02/24 08:49:17 +0100
4425,Bug,Resolved,Fixed,W,Major,Entity 11,2012/02/21 14:53:49 +0100,2012/02/21 16:17:40 +0100,Person 572,2012/02/22 10:32:12 +0100
4429,Bug,Resolved,Fixed,W,Minor,Person 865,2012/02/24 13:44:48 +0100,2012/02/24 14:14:54 +0100,Person 572,2012/02/24 14:14:54 +0100
4434,Improvement,Resolved,Fixed,W,Trivial,Person 572,2012/02/28 13:31:50 +0100,2012/02/28 13:31:50 +0100,Person 572,2012/02/28 13:57:12 +0100
4441,Bug,Resolved,Fixed,W,Major,Person 716,2012/03/06 11:02:12 +0100,2014/01/16 11:57:32 +0100,Person 572,2014/01/16 11:57:32 +0100
4446,Bug,Resolved,Fixed,W,Major,Person 864,2012/03/13 14:44:26 +0100,2012/03/19 15:46:53 +0100,Person 572,2012/03/19 15:46:53 +0100
4449,Improvement,Resolved,Fixed,W,Major,Person 572,2012/03/14 17:31:38 +0100,2012/03/14 17:31:38 +0100,Person 572,2012/03/15 09:22:26 +0100
4454,Bug,Resolved,Fixed,W,Major,Person 572,2012/03/15 10:42:54 +0100,2012/03/15 10:42:54 +0100,Person 572,2012/03/15 10:56:38 +0100
4457,Improvement,Resolved,Fixed,W,Major,Person 866,2012/03/15 15:48:36 +0100,2012/05/07 23:00:45 +0100,Person 560,2012/05/07 23:29:56 +0100
4465,Bug,Resolved,Fixed,W-extensions,Major,Person 867,2012/03/22 09:45:18 +0100,2012/03/22 09:45:18 +0100,Person 572,2012/03/22 11:17:15 +0100
4466,Improvement,Resolved,Fixed,W,Major,Person 688,2012/03/23 16:22:15 +0100,2012/03/26 09:06:43 +0100,Person 572,2012/03/26 09:13:10 +0100
4468,Improvement,Resolved,Fixed,W,Minor,Person 832,2012/03/25 16:53:14 +0100,2012/03/26 11:02:12 +0100,Person 572,2012/03/26 19:10:13 +0100
4471,Improvement,Resolved,Fixed,W,Minor,Person 688,2012/03/26 14:36:12 +0100,2012/03/26 15:14:23 +0100,Person 683,2012/07/11 11:24:39 +0100
4475,Bug,Resolved,Fixed,W,Major,Person 826,2012/03/26 21:32:09 +0100,2012/04/02 10:46:56 +0100,Person 572,2012/04/02 10:46:56 +0100
4479,Improvement,Resolved,Fixed,W,Major,Person 572,2012/03/28 07:54:43 +0100,2012/03/28 07:54:43 +0100,Person 572,2012/03/28 08:09:37 +0100
4481,Improvement,Resolved,Fixed,W,Major,Person 572,2012/03/28 11:14:00 +0100,2012/04/02 08:24:30 +0100,Person 572,2012/04/02 10:47:35 +0100
4483,Bug,Resolved,Fixed,W,Major,Person 572,2012/03/28 16:51:26 +0100,2012/03/29 12:24:59 +0100,Person 572,2012/03/29 12:24:59 +0100
4484,Bug,Resolved,Fixed,W,Major,Person 800,2012/03/28 21:38:45 +0100,2012/03/28 21:38:45 +0100,Person 779,2012/03/29 17:52:33 +0100
4485,Bug,Resolved,Fixed,W,Major,Person 572,2012/04/02 13:16:17 +0100,2012/04/02 13:16:17 +0100,Person 572,2012/04/02 13:28:09 +0100
4486,Improvement,Resolved,Fixed,W,Minor,Person 852,2012/04/02 17:52:26 +0100,2012/04/02 17:52:26 +0100,Person 572,2012/04/04 09:13:47 +0100
4487,Bug,Resolved,Fixed,W,Major,Person 868,2012/04/05 01:52:36 +0100,2012/04/10 13:00:51 +0100,Person 572,2012/04/10 13:00:51 +0100
4494,Bug,Resolved,Fixed,W,Major,Person 869,2012/04/12 12:52:00 +0100,2012/04/13 12:48:53 +0100,Person 572,2012/04/13 12:48:53 +0100
4501,Bug,Resolved,Fixed,W,Major,Person 572,2012/04/17 12:27:51 +0100,2012/04/17 12:27:51 +0100,Person 572,2012/04/23 10:18:54 +0100
4502,Bug,Resolved,Fixed,W,Major,Person 572,2012/04/17 13:05:41 +0100,2012/05/08 15:54:15 +0100,Person 572,2012/05/08 15:54:15 +0100
4504,Bug,Resolved,Fixed,W-extensions,Major,Person 870,2012/04/17 16:54:53 +0100,2012/04/20 17:02:35 +0100,Person 572,2012/04/23 09:10:48 +0100
4505,Bug,Resolved,Fixed,W,Major,Person 871,2012/04/17 17:58:05 +0100,2012/04/24 23:47:45 +0100,Person 779,2012/04/25 08:55:53 +0100
4506,Bug,Resolved,Fixed,W,Major,Person 872,2012/04/18 19:25:44 +0100,2012/04/20 15:14:10 +0100,Person 572,2012/04/20 15:23:39 +0100
4507,Bug,Resolved,Fixed,W,Major,Person 873,2012/04/19 14:49:23 +0100,2012/04/23 09:14:49 +0100,Person 572,2012/04/23 09:27:50 +0100
4509,Bug,Resolved,Fixed,W,Major,Person 874,2012/04/22 11:30:33 +0100,2012/04/22 20:21:58 +0100,Person 779,2012/04/24 09:01:44 +0100
4514,Bug,Resolved,Fixed,W,Major,Person 572,2012/04/25 10:54:29 +0100,2012/04/25 10:54:29 +0100,Person 572,2012/04/25 13:37:40 +0100
4518,Bug,Resolved,Fixed,W,Major,Person 572,2012/04/26 09:45:38 +0100,2012/04/27 00:19:36 +0100,Person 779,2012/04/27 00:19:36 +0100
4526,Improvement,Resolved,Fixed,,Minor,Person 874,2012/04/30 12:32:42 +0100,2012/05/07 12:55:36 +0100,Person 572,2012/05/07 12:55:36 +0100
4527,Improvement,Resolved,Fixed,W-extensions,Major,Person 875,2012/05/02 10:56:11 +0100,2012/05/02 11:00:52 +0100,Person 560,2012/05/02 11:37:27 +0100
4529,Bug,Resolved,Fixed,W-extensions,Major,Person 876,2012/05/02 12:09:43 +0100,2012/05/02 12:09:43 +0100,Person 572,2012/05/16 08:45:03 +0100
4530,Bug,Resolved,Fixed,W,Major,Person 877,2012/05/03 16:25:28 +0100,2012/05/07 18:11:19 +0100,Person 779,2012/05/08 23:02:38 +0100
4537,Improvement,Resolved,Fixed,W,Major,Person 852,2012/05/07 14:00:40 +0100,2012/05/07 14:00:40 +0100,Person 852,2012/05/21 17:06:47 +0100
4543,Bug,Resolved,Fixed,W,Major,Person 683,2012/05/08 13:40:44 +0100,2012/05/08 14:28:13 +0100,Person 683,2012/05/08 14:28:13 +0100
4546,Bug,Resolved,Fixed,,Major,Person 878,2012/05/09 17:04:27 +0100,2012/05/11 13:50:30 +0100,Person 572,2012/05/11 13:50:30 +0100
4559,Bug,Resolved,Fixed,W,Major,Person 879,2012/05/14 17:24:09 +0100,2012/05/18 10:55:41 +0100,Person 572,2012/05/18 11:05:06 +0100
4561,Bug,Resolved,Fixed,W,Major,Person 842,2012/05/15 09:21:18 +0100,2012/05/18 09:28:27 +0100,Person 572,2012/05/18 10:02:38 +0100
4566,Bug,Resolved,Fixed,W,Major,Person 572,2012/05/21 12:51:26 +0100,2012/05/21 14:29:59 +0100,Person 683,2012/05/21 14:57:39 +0100
4570,Bug,Resolved,Fixed,W,Minor,Person 880,2012/05/25 06:48:33 +0100,2012/06/03 05:21:02 +0100,Person 572,2012/06/03 05:21:02 +0100
4574,Bug,Resolved,Fixed,W,Major,Person 800,2012/05/25 16:12:34 +0100,2012/05/28 13:10:23 +0100,Person 572,2012/06/03 05:37:25 +0100
4584,Bug,Resolved,Fixed,W,Major,Person 881,2012/06/03 13:01:42 +0100,2012/06/27 10:23:39 +0100,Person 572,2012/06/27 10:23:39 +0100
4587,Bug,Resolved,Fixed,W,Major,Person 842,2012/06/05 07:29:40 +0100,2012/06/21 09:39:36 +0100,Person 572,2012/10/18 09:44:42 +0100
4589,Bug,Resolved,Fixed,W,Minor,Person 670,2012/06/05 15:58:57 +0100,2012/10/18 12:49:44 +0100,Person 572,2012/10/18 12:49:44 +0100
4592,Bug,Resolved,Fixed,,Major,Person 882,2012/06/06 12:08:06 +0100,2012/06/15 09:22:40 +0100,Person 572,2012/06/15 09:22:40 +0100
4596,Bug,Resolved,Fixed,W-extensions,Minor,Person 800,2012/06/07 22:34:46 +0100,2012/06/14 19:59:51 +0100,Person 779,2012/06/14 19:59:51 +0100
4608,Improvement,Resolved,Fixed,W,Minor,Person 779,2012/06/15 07:07:29 +0100,2012/06/15 07:07:29 +0100,Person 779,2012/06/15 07:16:16 +0100
4617,Bug,Closed,Fixed,,Major,Person 852,2012/06/20 12:12:22 +0100,2012/06/20 12:12:22 +0100,Person 852,2012/07/03 14:15:02 +0100
4622,Improvement,Resolved,Fixed,W,Major,Person 572,2012/06/22 09:49:40 +0100,2012/06/22 09:49:40 +0100,Person 572,2012/06/22 09:55:33 +0100
4626,Bug,Resolved,Fixed,W,Major,Person 883,2012/06/22 21:38:29 +0100,2012/08/22 09:58:22 +0100,Person 572,2012/08/22 10:19:12 +0100
4627,Improvement,Resolved,Fixed,W,Trivial,Person 572,2012/06/25 13:07:52 +0100,2012/06/25 13:07:52 +0100,Person 572,2012/06/25 13:15:17 +0100
4629,Improvement,Resolved,Fixed,W,Minor,Person 800,2012/06/25 16:49:45 +0100,2012/06/26 09:29:24 +0100,Person 572,2012/06/26 09:29:24 +0100
4632,Bug,Resolved,Fixed,W,Major,Person 572,2012/06/28 13:41:35 +0100,2012/06/28 13:41:35 +0100,Person 572,2012/06/28 13:49:00 +0100
4633,Bug,Resolved,Fixed,W,Minor,Person 884,2012/06/29 14:03:26 +0100,2012/07/09 13:24:54 +0100,Person 572,2012/07/09 13:24:54 +0100
4636,Improvement,Resolved,Fixed,W,Minor,Person 797,2012/07/03 14:31:58 +0100,2012/07/03 14:31:58 +0100,Person 572,2012/07/10 08:46:44 +0100
4638,Improvement,Resolved,Fixed,W,Major,Person 572,2012/07/05 09:26:37 +0100,2012/07/05 09:26:37 +0100,Person 572,2012/07/05 10:37:41 +0100
4641,Bug,Resolved,Fixed,W,Minor,Person 859,2012/07/06 17:07:50 +0100,2012/07/24 16:02:49 +0100,Person 572,2012/07/24 16:02:49 +0100
4642,Bug,Resolved,Fixed,W-14,Minor,Person 885,2012/07/07 11:18:19 +0100,2012/07/07 11:18:19 +0100,Person 683,2012/07/09 16:06:20 +0100
4645,Bug,Resolved,Fixed,,Major,Person 886,2012/07/09 13:00:53 +0100,2012/08/27 11:54:06 +0100,Person 572,2012/08/28 16:19:04 +0100
4648,Improvement,Resolved,Fixed,W-14,Major,Person 683,2012/07/10 13:07:06 +0100,2012/07/10 13:07:06 +0100,Person 683,2012/07/12 06:53:34 +0100
4649,Improvement,Resolved,Fixed,W,Major,Person 572,2012/07/10 13:17:56 +0100,2012/07/10 13:17:56 +0100,Person 572,2012/07/10 14:04:43 +0100
4663,Bug,Resolved,Fixed,W,Major,Person 887,2012/07/20 08:55:26 +0100,2012/07/23 08:43:37 +0100,Person 572,2012/07/23 09:14:58 +0100
4666,Improvement,Resolved,Fixed,W,Trivial,Person 779,2012/07/20 18:14:07 +0100,2012/07/20 18:14:07 +0100,Person 779,2012/07/20 18:23:53 +0100
4679,Bug,Resolved,Fixed,W,Major,Person 572,2012/07/26 21:11:18 +0100,2012/07/27 09:10:47 +0100,Person 572,2012/07/27 09:32:04 +0100
4681,Bug,Resolved,Fixed,W,Major,Person 852,2012/07/27 15:50:12 +0100,2012/07/27 15:50:12 +0100,Person 852,2012/07/27 17:20:43 +0100
4683,Bug,Resolved,Fixed,W,Major,Person 888,2012/07/31 09:38:05 +0100,2012/07/31 11:09:21 +0100,Person 572,2012/08/02 13:17:36 +0100
4691,Bug,Resolved,Fixed,W-extensions,Minor,Person 889,2012/08/02 08:31:17 +0100,2012/08/02 08:31:17 +0100,Person 572,2012/08/02 13:48:31 +0100
4704,Improvement,Resolved,Fixed,W-extensions,Minor,Person 572,2012/08/09 11:20:32 +0100,2012/08/09 11:20:32 +0100,Person 572,2012/08/09 11:22:23 +0100
4717,Bug,Resolved,Fixed,W,Minor,Person 890,2012/08/17 12:27:26 +0100,2012/08/17 18:19:01 +0100,Person 779,2012/08/17 18:19:01 +0100
4723,Bug,Resolved,Fixed,W-14,Major,Person 891,2012/08/22 11:55:23 +0100,2012/08/22 11:55:23 +0100,Person 683,2013/02/11 09:36:47 +0100
4727,Bug,Resolved,Fixed,W-14,Major,Person 891,2012/08/23 10:48:38 +0100,2012/08/23 10:48:38 +0100,Person 683,2012/08/23 11:21:03 +0100
4730,Improvement,Resolved,Fixed,W-extensions,Major,Person 253,2012/08/24 12:25:16 +0100,2012/09/04 11:03:39 +0100,Person 572,2012/09/04 11:03:39 +0100
4731,Improvement,Resolved,Fixed,W-extensions,Minor,Person 892,2012/08/26 08:33:23 +0100,2012/09/03 11:02:53 +0100,Person 572,2012/09/03 11:02:53 +0100
4732,Bug,Resolved,Fixed,W,Major,Person 874,2012/08/27 09:04:45 +0100,2012/08/29 12:03:30 +0100,Person 572,2012/08/29 12:03:30 +0100
4735,Bug,Resolved,Fixed,,Major,Person 893,2012/08/28 20:10:58 +0100,2012/08/29 08:37:06 +0100,Person 572,2012/08/29 08:37:06 +0100
4743,Bug,Resolved,Fixed,,Major,Person 894,2012/09/03 14:36:59 +0100,2012/09/03 14:58:46 +0100,Person 572,2012/09/03 14:58:46 +0100
4753,Bug,Resolved,Fixed,W,Major,Person 683,2012/09/07 13:43:02 +0100,2012/09/07 13:45:17 +0100,Person 683,2012/09/07 13:45:17 +0100
4755,Bug,Resolved,Fixed,,Major,Person 895,2012/09/09 07:59:43 +0100,2012/09/20 16:19:36 +0100,Person 779,2012/09/20 16:19:36 +0100
4757,Bug,Resolved,Fixed,W,Major,Person 529,2012/09/11 06:41:57 +0100,2012/09/11 06:41:57 +0100,Person 529,2012/09/11 06:44:59 +0100
4758,Bug,Closed,Fixed,W-extensions,Major,Person 896,2012/09/12 22:30:58 +0100,2012/09/18 09:01:10 +0100,Unassigned,2012/09/25 20:11:18 +0100
4760,Bug,Resolved,Fixed,W,Major,Person 874,2012/09/14 09:40:32 +0100,2012/09/17 09:50:37 +0100,Person 572,2012/09/17 09:50:37 +0100
4769,Bug,Resolved,Fixed,W,Major,Person 701,2012/09/18 15:05:10 +0100,2012/09/27 13:44:52 +0100,Person 572,2012/10/03 11:50:47 +0100
4770,Bug,Resolved,Fixed,W,Major,Person 897,2012/09/18 18:23:12 +0100,2012/09/25 07:27:34 +0100,Person 683,2012/09/25 07:27:34 +0100
4773,Bug,Resolved,Fixed,,Major,Person 898,2012/09/20 10:24:41 +0100,2012/09/22 16:45:19 +0100,Person 683,2012/09/22 19:01:33 +0100
4775,Bug,Resolved,Fixed,W,Major,Person 572,2012/09/20 13:26:09 +0100,2012/09/20 13:26:09 +0100,Person 683,2012/09/21 21:05:19 +0100
4780,Bug,Resolved,Fixed,W,Major,Person 899,2012/09/24 14:42:22 +0100,2012/09/25 08:35:37 +0100,Person 572,2012/09/25 08:35:37 +0100
4784,Bug,Resolved,Fixed,W-extensions,Major,Person 896,2012/09/25 20:10:31 +0100,2012/10/03 13:37:14 +0100,Person 572,2012/10/03 13:37:14 +0100
4789,Bug,Resolved,Fixed,W,Critical,Person 874,2012/09/27 11:13:41 +0100,2012/10/03 09:53:16 +0100,Person 779,2012/10/03 09:53:16 +0100
4794,Bug,Resolved,Fixed,W-extensions,Minor,Entity 12,2012/10/01 13:51:03 +0100,2012/10/03 12:26:08 +0100,Person 572,2012/10/03 12:26:08 +0100
4795,Improvement,Resolved,Fixed,W,Minor,Person 900,2012/10/01 15:56:58 +0100,2014/02/18 17:02:55 +0100,Person 572,2014/02/18 17:02:55 +0100
4796,Bug,Resolved,Fixed,W-datetime,Trivial,Person 900,2012/10/01 17:20:05 +0100,2012/10/02 22:13:03 +0100,Person 779,2012/10/02 22:13:03 +0100
4803,Bug,Resolved,Fixed,W,Minor,Person 901,2012/10/04 17:35:49 +0100,2013/02/11 17:22:43 +0100,Person 572,2013/02/20 09:14:03 +0100
4804,Improvement,Resolved,Fixed,W,Major,Person 572,2012/10/05 12:21:18 +0100,2012/10/05 12:21:18 +0100,Person 572,2012/10/05 12:32:55 +0100
4806,Bug,Resolved,Fixed,W-extensions,Major,Person 902,2012/10/07 05:50:27 +0100,2012/10/09 15:32:58 +0100,Person 572,2012/10/09 15:32:58 +0100
4810,Bug,Resolved,Fixed,W,Minor,Person 903,2012/10/09 16:31:20 +0100,2012/10/09 16:31:20 +0100,Person 572,2012/10/10 06:29:48 +0100
4812,Improvement,Resolved,Fixed,W,Major,Person 572,2012/10/10 08:48:18 +0100,2012/10/10 08:48:18 +0100,Person 572,2012/10/16 09:57:01 +0100
4827,Bug,Resolved,Fixed,W-extensions,Major,Person 904,2012/10/20 13:29:33 +0100,2013/06/20 11:09:33 +0100,Person 572,2013/06/20 11:09:33 +0100
4841,Bug,Resolved,Fixed,W,Major,Person 877,2012/10/25 17:13:46 +0100,2012/11/05 10:29:19 +0100,Person 572,2012/11/05 10:29:19 +0100
4844,Bug,Resolved,Fixed,W,Major,Person 572,2012/10/29 11:35:32 +0100,2012/10/29 11:35:32 +0100,Person 572,2012/10/29 15:36:26 +0100
4859,Bug,Resolved,Fixed,W-extensions,Major,Person 792,2012/11/07 17:19:23 +0100,2012/11/08 09:50:40 +0100,Person 779,2012/11/08 09:50:40 +0100
4861,Improvement,Resolved,Fixed,W,Minor,Person 905,2012/11/08 17:04:00 +0100,2013/02/07 13:18:38 +0100,Person 572,2013/02/07 13:18:38 +0100
4865,Bug,Resolved,Fixed,W,Minor,Person 800,2012/11/14 15:28:57 +0100,2012/11/15 09:22:11 +0100,Person 572,2012/11/15 09:22:11 +0100
4869,Bug,Resolved,Fixed,W-14,Major,Person 906,2012/11/20 15:21:13 +0100,2012/11/20 15:21:13 +0100,Person 683,2012/11/21 16:37:55 +0100
4876,Improvement,Resolved,Fixed,W,Minor,Person 907,2012/11/22 06:10:43 +0100,2012/11/22 17:30:12 +0100,Person 779,2012/11/22 17:30:12 +0100
4878,Bug,Resolved,Fixed,W,Major,Person 779,2012/11/22 13:26:10 +0100,2012/11/22 13:26:10 +0100,Person 779,2012/11/22 13:31:13 +0100
4884,Bug,Closed,Fixed,W,Minor,Person 908,2012/11/25 16:10:27 +0100,2012/11/27 08:41:10 +0100,Person 779,2012/11/27 08:41:10 +0100
4887,Improvement,Resolved,Fixed,W,Major,Person 836,2012/11/25 23:39:15 +0100,2012/11/29 13:46:45 +0100,Person 572,2012/11/29 13:46:45 +0100
4891,Bug,Closed,Fixed,W,Minor,Person 909,2012/11/26 16:08:23 +0100,2012/11/28 18:06:15 +0100,Person 779,2012/11/28 18:06:15 +0100
4901,Improvement,Closed,Fixed,W,Minor,Person 910,2012/11/30 18:46:59 +0100,2012/12/03 10:27:37 +0100,Person 572,2012/12/03 10:27:37 +0100
4902,Improvement,Resolved,Fixed,W,Major,Person 572,2012/12/01 15:11:59 +0100,2012/12/03 10:04:48 +0100,Person 572,2012/12/03 10:21:53 +0100
4904,Improvement,Resolved,Fixed,W,Minor,Person 572,2012/12/03 15:29:20 +0100,2013/06/13 11:53:55 +0100,Person 779,2013/06/13 13:07:30 +0100
4905,Improvement,Resolved,Fixed,W,Minor,Person 698,2012/12/03 17:44:07 +0100,2013/12/18 09:46:14 +0100,Person 572,2013/12/18 09:46:14 +0100
4906,Bug,Resolved,Fixed,W,Minor,Person 910,2012/12/03 20:14:50 +0100,null,Unassigned,2013/01/07 16:35:01 +0100
4908,Bug,Resolved,Fixed,W,Trivial,Person 911,2012/12/04 13:04:14 +0100,2012/12/04 14:44:33 +0100,Person 779,2012/12/04 14:44:33 +0100
4909,Improvement,Resolved,Fixed,W-extensions,Minor,Person 910,2012/12/05 02:12:35 +0100,2013/12/17 16:28:04 +0100,Person 572,2013/12/17 17:24:11 +0100
4915,Bug,Resolved,Fixed,W,Minor,Person 572,2012/12/06 16:40:31 +0100,2012/12/07 09:41:09 +0100,Person 572,2012/12/07 09:41:09 +0100
4920,Bug,Resolved,Fixed,W,Major,Person 779,2012/12/11 11:38:03 +0100,2012/12/11 11:38:03 +0100,Person 779,2012/12/11 11:43:16 +0100
4923,Bug,Resolved,Fixed,,Major,Person 912,2012/12/12 14:01:26 +0100,2012/12/12 15:30:02 +0100,Person 779,2012/12/12 15:30:02 +0100
4924,Improvement,Resolved,Fixed,W-native-41,Major,Person 253,2012/12/12 15:28:12 +0100,2012/12/12 15:28:12 +0100,Person 572,2012/12/12 16:53:25 +0100
4927,Bug,Resolved,Fixed,W,Major,Person 779,2012/12/14 11:20:37 +0100,2012/12/14 11:20:37 +0100,Person 779,2012/12/14 16:30:11 +0100
4932,Bug,Resolved,Fixed,W,Major,Person 701,2012/12/19 14:03:01 +0100,2013/01/06 16:30:47 +0100,Person 669,2013/06/20 11:07:21 +0100
4933,Improvement,Resolved,Fixed,W-extensions,Minor,Person 913,2012/12/19 15:11:36 +0100,2012/12/20 08:54:22 +0100,Person 779,2012/12/20 08:54:22 +0100
4934,Improvement,Resolved,Fixed,W,Minor,Person 838,2012/12/19 16:57:14 +0100,2013/05/02 16:13:03 +0100,Person 572,2013/05/02 16:55:48 +0100
